user_id,date,hour,water_liters,electricity_kwh
user1,2025-01-30,1,11.74,2.11
user1,2025-01-30,2,13.62,0.77
user1,2025-01-30,3,17.34,1.83
user1,2025-01-30,4,8.34,0.59
user1,2025-01-30,5,5.73,1.89
user1,2025-01-30,6,18.28,1.29
user1,2025-01-30,7,21.88,2.05
user1,2025-01-30,8,16.71,2.2
user1,2025-01-30,9,9.12,0.46
user1,2025-01-30,10,10.39,0.33
user1,2025-01-30,11,15.62,2.35
user1,2025-01-30,12,5.79,0.48
user1,2025-01-30,13,14.04,2.35
user1,2025-01-30,14,11.32,1.37
user1,2025-01-30,15,5.83,0.54
user1,2025-01-30,16,24.73,2.42
user1,2025-01-30,17,5.1,2.39
user1,2025-01-30,18,17.78,2.2
user1,2025-01-30,19,14.09,1.39
user1,2025-01-30,20,14.78,1.73
user1,2025-01-30,21,7.79,0.27
user1,2025-01-30,22,11.16,1.82
user1,2025-01-30,23,9.04,1.75
user2,2025-01-01,0,24.4,0.42
user2,2025-01-01,1,18.45,1.22
user2,2025-01-01,2,22.36,0.61
user2,2025-01-01,3,18.85,2.13
user2,2025-01-01,4,23.89,1.77
user2,2025-01-01,5,14.94,1.62
user2,2025-01-01,6,22.38,1.51
user2,2025-01-01,7,5.61,2.34
user2,2025-01-01,8,18.79,1.76
user2,2025-01-01,9,9.31,1.72
user2,2025-01-01,10,12.88,1.7
user2,2025-01-01,11,7.13,1.71
user2,2025-01-01,12,24.99,0.31
user2,2025-01-01,13,24.54,1.14
user2,2025-01-01,14,22.42,2.0
user2,2025-01-01,15,16.34,1.9
user2,2025-01-01,16,22.57,1.13
user2,2025-01-01,17,11.54,1.74
user2,2025-01-01,18,21.16,1.95
user2,2025-01-01,19,20.96,1.2
user2,2025-01-01,20,21.36,0.48
user2,2025-01-01,21,15.89,0.21
user2,2025-01-01,22,11.49,1.04
user2,2025-01-01,23,12.92,1.8
user2,2025-01-02,0,12.77,1.23
user2,2025-01-02,1,9.75,1.06
user2,2025-01-02,2,9.55,0.37
user2,2025-01-02,3,17.07,1.74
user2,2025-01-02,4,17.39,1.27
user2,2025-01-02,5,12.6,2.19
user2,2025-01-02,6,15.38,1.3
user2,2025-01-02,7,5.51,0.98
user2,2025-01-02,8,12.6,1.12
user2,2025-01-02,9,16.6,1.43
user2,2025-01-02,10,17.16,1.96
user2,2025-01-02,11,21.26,1.85
user2,2025-01-02,12,24.11,0.24
user2,2025-01-02,13,8.92,0.22
user2,2025-01-02,14,17.95,2.27
user2,2025-01-02,15,9.87,2.33
user2,2025-01-02,16,6.21,2.35
user2,2025-01-02,17,12.03,0.43
user2,2025-01-02,18,14.72,0.79
user2,2025-01-02,19,10.7,0.91
user2,2025-01-02,20,21.06,1.44
user2,2025-01-02,21,11.23,1.6
user2,2025-01-02,22,19.32,0.83
user2,2025-01-02,23,13.27,0.48
user2,2025-01-03,0,8.62,1.77
user2,2025-01-03,1,8.63,1.41
user2,2025-01-03,2,19.18,0.45
user2,2025-01-03,3,16.35,0.79
user2,2025-01-03,4,24.26,1.31
user2,2025-01-03,5,21.12,1.47
user2,2025-01-03,6,5.87,1.66
user2,2025-01-03,7,24.03,1.58
user2,2025-01-03,8,21.38,2.23
user2,2025-01-03,9,9.56,0.69
user2,2025-01-03,10,17.22,1.15
user2,2025-01-03,11,21.8,2.27
user2,2025-01-03,12,12.07,0.74
user2,2025-01-03,13,20.61,0.83
user2,2025-01-03,14,21.45,1.17
user2,2025-01-03,15,18.35,0.42
user2,2025-01-03,16,17.48,1.24
user2,2025-01-03,17,16.73,0.59
user2,2025-01-03,18,19.74,2.18
user2,2025-01-03,19,9.33,0.42
user2,2025-01-03,20,5.47,1.68
user2,2025-01-03,21,17.14,1.46
user2,2025-01-03,22,9.64,1.1
user2,2025-01-03,23,16.89,1.34
user2,2025-01-04,0,24.76,0.51
user2,2025-01-04,1,18.9,1.13
user2,2025-01-04,2,13.56,1.85
user2,2025-01-04,3,18.85,2.48
user2,2025-01-04,4,7.57,0.44
user2,2025-01-04,5,19.49,1.53
user2,2025-01-04,6,10.48,0.38
user2,2025-01-04,7,6.71,2.26
user2,2025-01-04,8,8.84,0.94
user2,2025-01-04,9,9.53,1.02
user2,2025-01-04,10,6.39,1.39
user2,2025-01-04,11,6.35,2.04
user2,2025-01-04,12,9.67,1.44
user2,2025-01-04,13,22.6,1.7
user2,2025-01-04,14,15.66,0.95
user2,2025-01-04,15,11.66,1.74
user2,2025-01-04,16,24.88,1.72
user2,2025-01-04,17,16.16,1.88
user2,2025-01-04,18,14.3,0.34
user2,2025-01-04,19,16.25,2.4
user2,2025-01-04,20,8.51,1.79
user2,2025-01-04,21,9.02,1.43
user2,2025-01-04,22,6.93,1.24
user2,2025-01-04,23,20.12,1.0
user2,2025-01-05,0,18.3,2.03
user2,2025-01-05,1,23.54,0.74
user2,2025-01-05,2,12.99,0.55
user2,2025-01-05,3,24.85,2.33
user2,2025-01-05,4,15.8,2.14
user2,2025-01-05,5,15.42,1.63
user2,2025-01-05,6,6.78,1.94
user2,2025-01-05,7,7.55,2.1
user2,2025-01-05,8,20.64,1.83
user2,2025-01-05,9,5.72,0.9
user2,2025-01-05,10,10.26,1.03
user2,2025-01-05,11,6.75,2.36
user2,2025-01-05,12,16.08,0.9
user2,2025-01-05,13,12.94,1.23
user2,2025-01-05,14,17.01,1.39
user2,2025-01-05,15,23.39,1.34
user2,2025-01-05,16,24.84,2.16
user2,2025-01-05,17,9.17,2.34
user2,2025-01-05,18,7.33,2.08
user2,2025-01-05,19,12.61,2.22
user2,2025-01-05,20,22.36,2.05
user2,2025-01-05,21,20.8,0.9
user2,2025-01-05,22,6.62,1.13
user2,2025-01-05,23,8.47,1.8
user2,2025-01-06,0,11.92,2.44
user2,2025-01-06,1,17.82,2.09
user2,2025-01-06,2,7.65,2.18
user2,2025-01-06,3,23.46,1.32
user2,2025-01-06,4,17.13,1.96
user2,2025-01-06,5,8.5,1.36
user2,2025-01-06,6,12.97,0.54
user2,2025-01-06,7,12.35,0.36
user2,2025-01-06,8,5.52,0.51
user2,2025-01-06,9,24.26,1.46
user2,2025-01-06,10,24.32,1.19
user2,2025-01-06,11,11.24,1.36
user2,2025-01-06,12,13.79,0.44
user2,2025-01-06,13,17.82,0.7
user2,2025-01-06,14,17.39,1.7
user2,2025-01-06,15,8.04,0.34
user2,2025-01-06,16,20.62,1.26
user2,2025-01-06,17,6.16,2.49
user2,2025-01-06,18,6.16,1.8
user2,2025-01-06,19,24.67,0.75
user2,2025-01-06,20,7.84,0.48
user2,2025-01-06,21,11.07,0.43
user2,2025-01-06,22,18.84,0.34
user2,2025-01-06,23,15.19,2.49
user2,2025-01-07,0,21.28,1.62
user2,2025-01-07,1,11.13,1.63
user2,2025-01-07,2,15.54,1.18
user2,2025-01-07,3,7.61,2.24
user2,2025-01-07,4,14.0,0.65
user2,2025-01-07,5,12.36,1.15
user2,2025-01-07,6,21.55,1.89
user2,2025-01-07,7,20.39,0.23
user2,2025-01-07,8,13.32,1.31
user2,2025-01-07,9,5.38,0.8
user2,2025-01-07,10,20.21,0.52
user2,2025-01-07,11,15.71,0.69
user2,2025-01-07,12,5.24,0.75
user2,2025-01-07,13,24.52,2.04
user2,2025-01-07,14,24.19,1.32
user2,2025-01-07,15,7.19,1.46
user2,2025-01-07,16,14.09,2.14
user2,2025-01-07,17,6.96,1.32
user2,2025-01-07,18,8.0,0.95
user2,2025-01-07,19,19.75,1.29
user2,2025-01-07,20,12.52,1.11
user2,2025-01-07,21,14.19,2.01
user2,2025-01-07,22,22.84,2.4
user2,2025-01-07,23,20.74,0.93
user2,2025-01-08,0,18.76,1.21
user2,2025-01-08,1,10.09,2.13
user2,2025-01-08,2,5.77,2.27
user2,2025-01-08,3,14.23,1.67
user2,2025-01-08,4,18.19,2.26
user2,2025-01-08,5,17.73,1.61
user2,2025-01-08,6,6.33,1.39
user2,2025-01-08,7,8.0,1.9
user2,2025-01-08,8,15.24,1.76
user2,2025-01-08,9,5.83,0.4
user2,2025-01-08,10,19.33,0.37
user2,2025-01-08,11,6.43,0.23
user2,2025-01-08,12,24.13,1.9
user2,2025-01-08,13,12.07,0.88
user2,2025-01-08,14,11.99,1.98
user2,2025-01-08,15,18.23,0.63
user2,2025-01-08,16,8.48,0.43
user2,2025-01-08,17,18.21,1.96
user2,2025-01-08,18,10.3,0.25
user2,2025-01-08,19,6.64,2.43
user2,2025-01-08,20,10.91,1.97
user2,2025-01-08,21,17.49,1.08
user2,2025-01-08,22,9.11,0.48
user2,2025-01-08,23,17.3,1.98
user2,2025-01-09,0,17.88,1.42
user2,2025-01-09,1,5.84,2.43
user2,2025-01-09,2,20.97,0.87
user2,2025-01-09,3,24.6,1.58
user2,2025-01-09,4,16.65,1.92
user2,2025-01-09,5,21.24,1.71
user2,2025-01-09,6,7.56,0.98
user2,2025-01-09,7,23.56,0.72
user2,2025-01-09,8,12.44,1.19
user2,2025-01-09,9,13.79,1.61
user2,2025-01-09,10,23.86,0.75
user2,2025-01-09,11,7.43,0.65
user2,2025-01-09,12,22.74,1.69
user2,2025-01-09,13,10.72,2.08
user2,2025-01-09,14,22.23,2.15
user2,2025-01-09,15,23.38,0.78
user2,2025-01-09,16,20.1,1.26
user2,2025-01-09,17,21.84,1.88
user2,2025-01-09,18,20.53,1.71
user2,2025-01-09,19,8.55,1.45
user2,2025-01-09,20,24.69,2.36
user2,2025-01-09,21,5.86,0.58
user2,2025-01-09,22,7.63,1.87
user2,2025-01-09,23,21.36,0.69
user2,2025-01-10,0,15.12,2.13
user2,2025-01-10,1,19.66,1.45
user2,2025-01-10,2,16.81,1.37
user2,2025-01-10,3,10.95,1.5
user2,2025-01-10,4,18.78,2.21
user2,2025-01-10,5,17.73,1.95
user2,2025-01-10,6,8.2,1.26
user2,2025-01-10,7,5.19,0.77
user2,2025-01-10,8,19.53,2.48
user2,2025-01-10,9,6.98,1.12
user2,2025-01-10,10,21.0,0.67
user2,2025-01-10,11,16.1,1.89
user2,2025-01-10,12,17.32,0.63
user2,2025-01-10,13,12.11,2.0
user2,2025-01-10,14,16.08,0.21
user2,2025-01-10,15,20.22,0.28
user2,2025-01-10,16,19.91,0.67
user2,2025-01-10,17,24.16,1.05
user2,2025-01-10,18,11.54,0.54
user2,2025-01-10,19,11.11,2.22
user2,2025-01-10,20,24.93,1.05
user2,2025-01-10,21,13.97,1.86
user2,2025-01-10,22,22.72,1.56
user2,2025-01-10,23,12.83,1.15
user2,2025-01-11,0,18.91,0.21
user2,2025-01-11,1,17.39,1.02
user2,2025-01-11,2,20.88,0.41
user2,2025-01-11,3,16.76,1.31
user2,2025-01-11,4,17.85,0.35
user2,2025-01-11,5,16.6,1.49
user2,2025-01-11,6,16.21,1.59
user2,2025-01-11,7,18.53,2.05
user2,2025-01-11,8,10.4,2.1
user2,2025-01-11,9,14.97,0.38
user2,2025-01-11,10,6.17,0.97
user2,2025-01-11,11,20.7,1.83
user2,2025-01-11,12,20.77,1.39
user2,2025-01-11,13,13.8,0.54
user2,2025-01-11,14,11.56,1.2
user2,2025-01-11,15,6.77,0.71
user2,2025-01-11,16,16.96,1.89
user2,2025-01-11,17,24.97,2.35
user2,2025-01-11,18,17.85,1.17
user2,2025-01-11,19,17.72,2.01
user2,2025-01-11,20,7.37,1.14
user2,2025-01-11,21,21.8,1.08
user2,2025-01-11,22,16.44,1.55
user2,2025-01-11,23,8.69,1.03
user2,2025-01-12,0,11.69,0.26
user2,2025-01-12,1,5.48,2.11
user2,2025-01-12,2,10.46,1.39
user2,2025-01-12,3,10.97,2.36
user2,2025-01-12,4,10.19,1.19
user2,2025-01-12,5,22.45,2.14
user2,2025-01-12,6,8.72,2.05
user2,2025-01-12,7,14.16,1.31
user2,2025-01-12,8,7.67,0.39
user2,2025-01-12,9,19.56,1.34
user2,2025-01-12,10,13.74,1.88
user2,2025-01-12,11,20.31,0.57
user2,2025-01-12,12,17.2,0.51
user2,2025-01-12,13,20.03,1.71
user2,2025-01-12,14,24.13,0.36
user2,2025-01-12,15,6.14,0.85
user2,2025-01-12,16,10.23,0.77
user2,2025-01-12,17,23.13,0.77
user2,2025-01-12,18,10.44,1.95
user2,2025-01-12,19,13.99,1.99
user2,2025-01-12,20,6.31,1.32
user2,2025-01-12,21,5.67,0.34
user2,2025-01-12,22,23.13,0.52
user2,2025-01-12,23,15.65,1.15
user2,2025-01-13,0,11.95,2.27
user2,2025-01-13,1,5.44,1.73
user2,2025-01-13,2,24.27,1.49
user2,2025-01-13,3,23.74,0.32
user2,2025-01-13,4,13.38,0.8
user2,2025-01-13,5,19.62,2.46
user2,2025-01-13,6,10.13,1.7
user2,2025-01-13,7,8.96,1.5
user2,2025-01-13,8,14.28,2.44
user2,2025-01-13,9,17.17,1.0
user2,2025-01-13,10,7.28,0.55
user2,2025-01-13,11,9.51,0.78
user2,2025-01-13,12,22.01,1.49
user2,2025-01-13,13,15.47,0.46
user2,2025-01-13,14,22.2,1.86
user2,2025-01-13,15,6.35,1.83
user2,2025-01-13,16,15.87,0.39
user2,2025-01-13,17,14.17,1.31
user2,2025-01-13,18,8.32,2.38
user2,2025-01-13,19,22.0,1.74
user2,2025-01-13,20,14.25,1.15
user2,2025-01-13,21,18.02,1.45
user2,2025-01-13,22,6.25,1.38
user2,2025-01-13,23,21.13,1.26
user2,2025-01-14,0,6.04,2.01
user2,2025-01-14,1,9.03,0.79
user2,2025-01-14,2,8.29,0.96
user2,2025-01-14,3,20.14,1.39
user2,2025-01-14,4,9.1,2.22
user2,2025-01-14,5,22.59,2.2
user2,2025-01-14,6,9.78,1.24
user2,2025-01-14,7,24.7,1.98
user2,2025-01-14,8,5.54,0.35
user2,2025-01-14,9,14.28,2.29
user2,2025-01-14,10,15.77,1.34
user2,2025-01-14,11,7.11,1.71
user2,2025-01-14,12,21.44,1.07
user2,2025-01-14,13,20.51,2.42
user2,2025-01-14,14,9.08,1.4
user2,2025-01-14,15,10.74,2.02
user2,2025-01-14,16,16.55,1.66
user2,2025-01-14,17,20.96,1.11
user2,2025-01-14,18,23.3,1.43
user2,2025-01-14,19,8.16,1.8
user2,2025-01-14,20,20.87,0.93
user2,2025-01-14,21,22.14,2.28
user2,2025-01-14,22,10.54,2.46
user2,2025-01-14,23,7.81,0.66
user2,2025-01-15,0,8.68,2.26
user2,2025-01-15,1,18.09,0.55
user2,2025-01-15,2,13.81,1.62
user2,2025-01-15,3,6.67,2.23
user2,2025-01-15,4,21.07,1.36
user2,2025-01-15,5,24.34,1.16
user2,2025-01-15,6,24.68,1.74
user2,2025-01-15,7,17.69,0.58
user2,2025-01-15,8,22.64,1.18
user2,2025-01-15,9,8.24,0.23
user2,2025-01-15,10,16.2,1.41
user2,2025-01-15,11,19.39,2.25
user2,2025-01-15,12,6.59,1.88
user2,2025-01-15,13,8.75,2.17
user2,2025-01-15,14,21.38,1.44
user2,2025-01-15,15,19.2,0.92
user2,2025-01-15,16,14.42,2.09
user2,2025-01-15,17,14.19,1.02
user2,2025-01-15,18,14.88,2.1
user2,2025-01-15,19,11.7,0.6
user2,2025-01-15,20,19.24,2.1
user2,2025-01-15,21,7.01,0.75
user2,2025-01-15,22,7.84,1.0
user2,2025-01-15,23,14.01,1.92
user2,2025-01-16,0,18.02,1.63
user2,2025-01-16,1,12.05,2.14
user2,2025-01-16,2,14.43,2.45
user2,2025-01-16,3,17.68,0.49
user2,2025-01-16,4,18.52,0.95
user2,2025-01-16,5,18.73,0.36
user2,2025-01-16,6,8.5,2.17
user2,2025-01-16,7,9.54,2.13
user2,2025-01-16,8,10.59,1.68
user2,2025-01-16,9,18.88,1.38
user2,2025-01-16,10,11.11,0.69
user2,2025-01-16,11,5.66,0.9
user2,2025-01-16,12,18.06,2.36
user2,2025-01-16,13,22.42,1.96
user2,2025-01-16,14,20.77,1.73
user2,2025-01-16,15,10.21,2.29
user2,2025-01-16,16,18.41,1.49
user2,2025-01-16,17,7.22,1.23
user2,2025-01-16,18,14.21,2.19
user2,2025-01-16,19,15.93,1.07
user2,2025-01-16,20,24.54,0.45
user2,2025-01-16,21,13.45,0.3
user2,2025-01-16,22,19.8,2.31
user2,2025-01-16,23,10.6,2.17
user2,2025-01-17,0,10.84,2.29
user2,2025-01-17,1,20.08,2.05
user2,2025-01-17,2,5.36,2.41
user2,2025-01-17,3,19.53,0.9
user2,2025-01-17,4,21.59,0.85
user2,2025-01-17,5,22.46,0.46
user2,2025-01-17,6,19.07,1.44
user2,2025-01-17,7,6.93,0.76
user2,2025-01-17,8,5.25,1.28
user2,2025-01-17,9,11.03,1.58
user2,2025-01-17,10,10.94,0.89
user2,2025-01-17,11,19.86,0.31
user2,2025-01-17,12,23.06,2.16
user2,2025-01-17,13,18.36,1.56
user2,2025-01-17,14,22.85,0.63
user2,2025-01-17,15,6.58,0.75
user2,2025-01-17,16,20.89,0.28
user2,2025-01-17,17,16.66,2.49
user2,2025-01-17,18,22.11,1.4
user2,2025-01-17,19,6.27,2.11
user2,2025-01-17,20,16.98,0.46
user2,2025-01-17,21,6.88,2.29
user2,2025-01-17,22,18.38,2.11
user2,2025-01-17,23,22.58,1.52
user2,2025-01-18,0,15.35,1.19
user2,2025-01-18,1,11.34,1.2
user2,2025-01-18,2,20.48,1.58
user2,2025-01-18,3,22.85,1.22
user2,2025-01-18,4,17.14,1.65
user2,2025-01-18,5,16.83,1.82
user2,2025-01-18,6,9.75,1.38
user2,2025-01-18,7,7.08,1.08
user2,2025-01-18,8,14.75,1.7
user2,2025-01-18,9,24.01,1.58
user2,2025-01-18,10,19.87,1.36
user2,2025-01-18,11,17.68,0.36
user2,2025-01-18,12,10.09,1.03
user2,2025-01-18,13,14.45,0.3
user2,2025-01-18,14,7.8,0.84
user2,2025-01-18,15,24.43,0.96
user2,2025-01-18,16,14.64,0.65
user2,2025-01-18,17,17.22,0.85
user2,2025-01-18,18,9.14,1.39
user2,2025-01-18,19,5.11,0.22
user2,2025-01-18,20,9.38,0.28
user2,2025-01-18,21,7.16,0.98
user2,2025-01-18,22,21.05,1.52
user2,2025-01-18,23,15.25,0.88
user2,2025-01-19,0,23.64,1.11
user2,2025-01-19,1,6.74,1.62
user2,2025-01-19,2,7.28,0.99
user2,2025-01-19,3,15.15,2.21
user2,2025-01-19,4,14.87,1.82
user2,2025-01-19,5,24.86,0.5
user2,2025-01-19,6,10.49,1.11
user2,2025-01-19,7,13.44,1.15
user2,2025-01-19,8,23.15,1.84
user2,2025-01-19,9,17.16,0.91
user2,2025-01-19,10,21.48,2.4
user2,2025-01-19,11,21.42,0.2
user2,2025-01-19,12,17.73,0.32
user2,2025-01-19,13,10.15,0.34
user2,2025-01-19,14,17.08,1.78
user2,2025-01-19,15,7.29,1.08
user2,2025-01-19,16,14.12,1.05
user2,2025-01-19,17,7.42,1.16
user2,2025-01-19,18,20.02,0.36
user2,2025-01-19,19,6.6,1.02
user2,2025-01-19,20,23.83,1.74
user2,2025-01-19,21,18.57,1.03
user2,2025-01-19,22,16.87,0.22
user2,2025-01-19,23,17.72,2.3
user2,2025-01-20,0,17.25,2.21
user2,2025-01-20,1,19.48,0.48
user2,2025-01-20,2,23.05,0.35
user2,2025-01-20,3,15.68,0.53
user2,2025-01-20,4,5.23,1.17
user2,2025-01-20,5,10.9,1.32
user2,2025-01-20,6,16.54,0.3
user2,2025-01-20,7,7.46,1.48
user2,2025-01-20,8,11.86,1.88
user2,2025-01-20,9,18.05,2.14
user2,2025-01-20,10,18.85,1.19
user2,2025-01-20,11,18.46,0.83
user2,2025-01-20,12,11.13,2.01
user2,2025-01-20,13,13.93,2.04
user2,2025-01-20,14,21.45,2.17
user2,2025-01-20,15,23.33,1.19
user2,2025-01-20,16,11.38,1.54
user2,2025-01-20,17,12.42,1.58
user2,2025-01-20,18,19.11,1.78
user2,2025-01-20,19,12.49,0.58
user2,2025-01-20,20,13.61,0.53
user2,2025-01-20,21,22.8,1.0
user2,2025-01-20,22,8.09,0.26
user2,2025-01-20,23,17.92,1.66
user2,2025-01-21,0,11.81,0.36
user2,2025-01-21,1,13.19,0.92
user2,2025-01-21,2,18.54,1.59
user2,2025-01-21,3,12.29,0.7
user2,2025-01-21,4,24.76,1.24
user2,2025-01-21,5,18.77,0.52
user2,2025-01-21,6,14.71,0.26
user2,2025-01-21,7,15.11,2.42
user2,2025-01-21,8,12.68,0.29
user2,2025-01-21,9,5.62,1.09
user2,2025-01-21,10,8.2,0.25
user2,2025-01-21,11,20.12,1.25
user2,2025-01-21,12,10.78,2.27
user2,2025-01-21,13,7.32,2.4
user2,2025-01-21,14,11.28,2.24
user2,2025-01-21,15,17.06,2.1
user2,2025-01-21,16,24.68,0.86
user2,2025-01-21,17,24.22,1.1
user2,2025-01-21,18,12.71,0.98
user2,2025-01-21,19,15.83,0.55
user2,2025-01-21,20,16.07,1.45
user2,2025-01-21,21,20.24,2.12
user2,2025-01-21,22,13.81,0.9
user2,2025-01-21,23,10.19,0.65
user2,2025-01-22,0,6.15,0.99
user2,2025-01-22,1,10.4,2.42
user2,2025-01-22,2,16.15,1.0
user2,2025-01-22,3,16.61,0.52
user2,2025-01-22,4,13.88,1.64
user2,2025-01-22,5,14.78,1.12
user2,2025-01-22,6,24.88,2.22
user2,2025-01-22,7,17.47,1.51
user2,2025-01-22,8,17.41,0.66
user2,2025-01-22,9,12.9,0.29
user2,2025-01-22,10,14.51,1.45
user2,2025-01-22,11,9.55,2.42
user2,2025-01-22,12,23.19,1.86
user2,2025-01-22,13,15.67,2.2
user2,2025-01-22,14,7.61,2.02
user2,2025-01-22,15,7.5,2.03
user2,2025-01-22,16,10.52,2.22
user2,2025-01-22,17,23.88,0.54
user2,2025-01-22,18,14.25,2.46
user2,2025-01-22,19,14.67,2.19
user2,2025-01-22,20,16.77,1.06
user2,2025-01-22,21,10.72,0.67
user2,2025-01-22,22,20.24,1.09
user2,2025-01-22,23,15.23,1.33
user2,2025-01-23,0,16.55,2.19
user2,2025-01-23,1,24.61,1.14
user2,2025-01-23,2,21.55,1.96
user2,2025-01-23,3,16.47,2.4
user2,2025-01-23,4,9.01,0.45
user2,2025-01-23,5,22.08,1.21
user2,2025-01-23,6,21.94,2.25
user2,2025-01-23,7,6.25,2.23
user2,2025-01-23,8,13.97,1.37
user2,2025-01-23,9,17.53,2.33
user2,2025-01-23,10,5.38,1.3
user2,2025-01-23,11,18.75,1.86
user2,2025-01-23,12,18.85,0.51
user2,2025-01-23,13,10.99,1.03
user2,2025-01-23,14,21.09,0.84
user2,2025-01-23,15,9.21,2.4
user2,2025-01-23,16,5.18,2.49
user2,2025-01-23,17,18.54,2.11
user2,2025-01-23,18,10.89,0.23
user2,2025-01-23,19,19.76,2.12
user2,2025-01-23,20,19.81,0.53
user2,2025-01-23,21,20.07,1.97
user2,2025-01-23,22,18.17,1.96
user2,2025-01-23,23,21.92,1.61
user2,2025-01-24,0,6.77,1.32
user2,2025-01-24,1,6.55,1.14
user2,2025-01-24,2,13.14,0.35
user2,2025-01-24,3,11.98,0.46
user2,2025-01-24,4,21.16,2.38
user2,2025-01-24,5,6.45,2.4
user2,2025-01-24,6,15.45,0.89
user2,2025-01-24,7,6.54,1.35
user2,2025-01-24,8,20.89,1.83
user2,2025-01-24,9,6.0,0.37
user2,2025-01-24,10,13.06,0.88
user2,2025-01-24,11,9.65,0.85
user2,2025-01-24,12,21.07,2.34
user2,2025-01-24,13,13.1,2.28
user2,2025-01-24,14,11.43,1.3
user2,2025-01-24,15,9.52,1.67
user2,2025-01-24,16,24.58,1.59
user2,2025-01-24,17,12.16,1.69
user2,2025-01-24,18,7.46,2.24
user2,2025-01-24,19,15.06,1.23
user2,2025-01-24,20,16.72,1.64
user2,2025-01-24,21,6.44,1.77
user2,2025-01-24,22,9.84,1.84
user2,2025-01-24,23,21.45,2.05
user2,2025-01-25,0,16.05,1.4
user2,2025-01-25,1,7.86,1.98
user2,2025-01-25,2,10.43,1.34
user2,2025-01-25,3,10.69,0.51
user2,2025-01-25,4,17.59,0.32
user2,2025-01-25,5,19.97,0.93
user2,2025-01-25,6,5.0,1.38
user2,2025-01-25,7,5.94,0.84
user2,2025-01-25,8,19.14,0.34
user2,2025-01-25,9,21.79,0.21
user2,2025-01-25,10,9.94,1.9
user2,2025-01-25,11,11.33,0.43
user2,2025-01-25,12,12.2,0.82
user2,2025-01-25,13,21.85,0.92
user2,2025-01-25,14,20.78,2.25
user2,2025-01-25,15,13.68,2.29
user2,2025-01-25,16,12.55,2.42
user2,2025-01-25,17,6.79,1.78
user2,2025-01-25,18,14.88,1.09
user2,2025-01-25,19,17.65,1.82
user2,2025-01-25,20,5.09,0.58
user2,2025-01-25,21,19.26,1.73
user2,2025-01-25,22,24.32,1.95
user2,2025-01-25,23,24.02,1.82
user2,2025-01-26,0,10.96,0.44
user2,2025-01-26,1,20.64,1.68
user2,2025-01-26,2,5.96,1.03
user2,2025-01-26,3,24.14,1.35
user2,2025-01-26,4,13.65,1.25
user2,2025-01-26,5,9.18,1.05
user2,2025-01-26,6,12.4,0.32
user2,2025-01-26,7,20.35,1.16
user2,2025-01-26,8,21.44,2.16
user2,2025-01-26,9,9.24,1.71
user2,2025-01-26,10,14.45,2.22
user2,2025-01-26,11,9.31,1.76
user2,2025-01-26,12,17.16,0.88
user2,2025-01-26,13,7.73,1.7
user2,2025-01-26,14,19.77,0.93
user2,2025-01-26,15,17.9,1.11
user2,2025-01-26,16,19.26,0.66
user2,2025-01-26,17,22.8,0.86
user2,2025-01-26,18,12.36,0.33
user2,2025-01-26,19,7.23,1.39
user2,2025-01-26,20,10.35,2.12
user2,2025-01-26,21,5.29,1.07
user2,2025-01-26,22,11.75,0.24
user2,2025-01-26,23,7.49,1.15
user2,2025-01-27,0,14.86,1.13
user2,2025-01-27,1,15.62,1.57
user2,2025-01-27,2,5.2,1.27
user2,2025-01-27,3,24.27,1.39
user2,2025-01-27,4,18.55,0.92
user2,2025-01-27,5,20.48,1.98
user2,2025-01-27,6,15.43,2.44
user2,2025-01-27,7,7.51,0.24
user2,2025-01-27,8,20.4,2.06
user2,2025-01-27,9,7.4,0.81
user2,2025-01-27,10,5.35,0.87
user2,2025-01-27,11,20.46,1.39
user2,2025-01-27,12,11.96,1.06
user2,2025-01-27,13,5.03,0.89
user2,2025-01-27,14,17.93,2.44
user2,2025-01-27,15,21.94,0.25
user2,2025-01-27,16,22.97,2.0
user2,2025-01-27,17,20.61,1.25
user2,2025-01-27,18,12.96,0.9
user2,2025-01-27,19,6.31,0.72
user2,2025-01-27,20,9.93,1.31
user2,2025-01-27,21,19.95,1.29
user2,2025-01-27,22,6.16,2.4
user2,2025-01-27,23,23.85,2.01
user2,2025-01-28,0,24.83,1.45
user2,2025-01-28,1,24.26,0.37
user2,2025-01-28,2,12.31,0.72
user2,2025-01-28,3,8.92,0.52
user2,2025-01-28,4,17.45,2.0
user2,2025-01-28,5,16.57,0.54
user2,2025-01-28,6,21.22,1.66
user2,2025-01-28,7,12.76,1.75
user2,2025-01-28,8,10.2,0.99
user2,2025-01-28,9,23.35,0.87
user2,2025-01-28,10,14.4,2.25
user2,2025-01-28,11,19.15,0.34
user2,2025-01-28,12,7.95,0.22
user2,2025-01-28,13,17.62,1.23
user2,2025-01-28,14,7.69,2.4
user2,2025-01-28,15,15.59,0.76
user2,2025-01-28,16,15.01,1.76
user2,2025-01-28,17,6.52,0.83
user2,2025-01-28,18,21.14,1.26
user2,2025-01-28,19,15.93,1.2
user2,2025-01-28,20,5.88,0.58
user2,2025-01-28,21,13.91,0.68
user2,2025-01-28,22,6.0,2.14
user2,2025-01-28,23,24.62,2.02
user2,2025-01-29,0,22.08,0.76
user2,2025-01-29,1,24.21,0.65
user2,2025-01-29,2,24.03,2.49
